Instance_Id,Instance_Name,Raw_Text_Path,Time_Limit_s,Winner_Key,clasp1_Runtime_s,clasp2_Runtime_s,cryptominisat2011_Runtime_s,eagleup_Runtime_s,ebglucose_Runtime_s,ebminisat_Runtime_s,glucose2_Runtime_s,glueminisat_Runtime_s,gnoveltyp2_Runtime_s,lingeling_Runtime_s,lrglshr_Runtime_s,marchrw_Runtime_s,minisatpsm_Runtime_s,mphaseSAT_Runtime_s,mphaseSAT64_Runtime_s,mphaseSATm_Runtime_s,mxc09_Runtime_s,picosat_Runtime_s,precosat_Runtime_s,qutersat_Runtime_s,rcl_Runtime_s,restartsat_Runtime_s,sapperlot_Runtime_s,satime11_Runtime_s,sattime_Runtime_s,sattimep_Runtime_s,sol_Runtime_s,sparrow_Runtime_s,spear-hw_Runtime_s,spear-sw_Runtime_s,tnm_Runtime_s,clasp1_Status,clasp2_Status,cryptominisat2011_Status,eagleup_Status,ebglucose_Status,ebminisat_Status,glucose2_Status,glueminisat_Status,gnoveltyp2_Status,lingeling_Status,lrglshr_Status,marchrw_Status,minisatpsm_Status,mphaseSAT_Status,mphaseSAT64_Status,mphaseSATm_Status,mxc09_Status,picosat_Status,precosat_Status,qutersat_Status,rcl_Status,restartsat_Status,sapperlot_Status,satime11_Status,sattime_Status,sattimep_Status,sol_Status,sparrow_Status,spear-hw_Status,spear-sw_Status,tnm_Status,Image_Npy_Path
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,counting-easier-php-018-014.sat05-1175.reshuffled-07,,5000.0,sol,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.8,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,ok,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,counting-harder-php-014-013.sat05-1187.reshuffled-07,,5000.0,sol,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.37,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,ok,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,counting-harder-php-018-017.sat05-1189.reshuffled-07,,5000.0,sol,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1.05,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,ok,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07,/Users/herreran/Documents/Universidad/practica-invg/data/sat/instances/sc2012-hard-combinatorial/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,5000.0,restartsat,0.83,0.9,28.38,1200.0,1200.0,0.88,1200.0,0.82,1200.0,3.7,0.9,1200.0,1200.0,1.68,2.54,1.67,0.87,715.43,2.66,229.71,1200.0,0.79,52.25,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,ok,ok,ok,timeout,timeout,ok,timeout,ok,timeout,ok,ok,timeout,timeout,ok,ok,ok,ok,ok,ok,ok,timeout,ok,ok,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,/Users/herreran/Documents/Universidad/practica-invg/data/sat/datasets/sat_cnn_data_images/images/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07__fca56ee37656.npy
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07,/Users/herreran/Documents/Universidad/practica-invg/data/sat/instances/sc2012-hard-combinatorial/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,5000.0,mxc09,0.98,1.0,30.77,1200.0,2.09,1.11,2.08,1.14,1200.0,5.37,1.2,1200.0,2.09,1.87,4.06,1.81,0.96,1200.0,3.27,133.67,2.42,1.2,124.78,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,ok,ok,ok,timeout,ok,ok,ok,ok,timeout,ok,ok,timeout,ok,ok,ok,ok,ok,timeout,ok,ok,ok,ok,ok,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,/Users/herreran/Documents/Universidad/practica-invg/data/sat/datasets/sat_cnn_data_images/images/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07__a3c8def658e4.npy
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,gt-ordering-sat-gt-040.sat05-1297.reshuffled-07,/Users/herreran/Documents/Universidad/practica-invg/data/sat/instances/sc2012-hard-combinatorial/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,5000.0,precosat,1200.0,1200.0,498.15,1200.0,1200.0,1200.0,1200.0,121.02,1200.0,0.74,1.29,1200.0,1200.0,2.84,3.34,2.89,1200.0,1200.0,0.51,678.15,1200.0,1200.0,20.58,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,289.43,1200.0,timeout,timeout,ok,timeout,timeout,timeout,timeout,ok,timeout,ok,ok,timeout,timeout,ok,ok,ok,timeout,timeout,ok,ok,timeout,timeout,ok,timeout,timeout,timeout,timeout,timeout,timeout,ok,timeout,/Users/herreran/Documents/Universidad/practica-invg/data/sat/datasets/sat_cnn_data_images/images/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07__bae56a9e6d0c.npy
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07,/Users/herreran/Documents/Universidad/practica-invg/data/sat/instances/sc2012-hard-combinatorial/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,5000.0,precosat,1200.0,1200.0,245.93,1200.0,1200.0,1200.0,1200.0,38.24,1200.0,0.82,1.17,1200.0,1200.0,1.91,24.46,2.16,1200.0,1200.0,0.78,28.69,1200.0,1200.0,57.25,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,ok,timeout,timeout,timeout,timeout,ok,timeout,ok,ok,timeout,timeout,ok,ok,ok,timeout,timeout,ok,ok,timeout,timeout,ok,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,/Users/herreran/Documents/Universidad/practica-invg/data/sat/datasets/sat_cnn_data_images/images/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07__80c01841ec24.npy
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07,/Users/herreran/Documents/Universidad/practica-invg/data/sat/instances/sc2012-hard-combinatorial/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,5000.0,lingeling,1200.0,1200.0,422.63,1200.0,1200.0,1200.0,1200.0,734.21,1200.0,2.49,6.64,1200.0,1200.0,40.23,6.66,32.01,1200.0,1200.0,3.1,190.08,1200.0,1200.0,1093.01,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,ok,timeout,timeout,timeout,timeout,ok,timeout,ok,ok,timeout,timeout,ok,ok,ok,timeout,timeout,ok,ok,timeout,timeout,ok,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,/Users/herreran/Documents/Universidad/practica-invg/data/sat/datasets/sat_cnn_data_images/images/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07__bbfa07a6ba4f.npy
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,ezfact256_1.sat05-464.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,ezfact64_3.sat05-450.reshuffled-07,/Users/herreran/Documents/Universidad/practica-invg/data/sat/instances/sc2012-hard-combinatorial/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,5000.0,clasp2,351.74,55.03,1200.0,1200.0,1200.0,1200.0,985.0,1200.0,1200.0,248.79,1200.0,1200.0,1200.0,143.19,75.87,871.32,749.78,1200.0,1200.0,1021.42,1200.0,742.7,427.58,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,ok,ok,timeout,timeout,timeout,timeout,ok,timeout,timeout,ok,timeout,timeout,timeout,ok,ok,ok,ok,timeout,timeout,ok,timeout,ok,ok,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,/Users/herreran/Documents/Universidad/practica-invg/data/sat/datasets/sat_cnn_data_images/images/ezfact64_3.sat05-450.reshuffled-07__33cd7fe49625.npy
SAT_Competition2009/CRAFTED/Hard/contest02/hgen2-v500-s1216665065.sat05-467.reshuffled-07.cnf,hgen2-v500-s1216665065.sat05-467.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest02/hgen3-v400-s344840348.sat05-470.reshuffled-07.cnf,hgen3-v400-s344840348.sat05-470.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest02/hgen3-v400-s553296708.sat05-471.reshuffled-07.cnf,hgen3-v400-s553296708.sat05-471.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest02/hgen3-v500-s1349121860.sat05-473.reshuffled-07.cnf,hgen3-v500-s1349121860.sat05-473.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07,/Users/herreran/Documents/Universidad/practica-invg/data/sat/instances/sc2012-hard-combinatorial/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,5000.0,mphaseSAT64,497.27,406.66,460.2,1200.0,1200.0,631.75,390.99,654.3,1200.0,327.08,1200.0,343.78,523.03,373.43,251.39,340.23,774.21,529.72,866.43,1200.0,1200.0,490.52,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,684.6,1200.0,1200.0,ok,ok,ok,timeout,timeout,ok,ok,ok,timeout,ok,timeout,ok,ok,ok,ok,ok,ok,ok,ok,timeout,timeout,ok,timeout,timeout,timeout,timeout,timeout,timeout,ok,timeout,timeout,/Users/herreran/Documents/Universidad/practica-invg/data/sat/datasets/sat_cnn_data_images/images/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07__e6134364fffa.npy
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07,/Users/herreran/Documents/Universidad/practica-invg/data/sat/instances/sc2012-hard-combinatorial/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,5000.0,sparrow,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,893.21,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,ok,timeout,timeout,timeout,/Users/herreran/Documents/Universidad/practica-invg/data/sat/datasets/sat_cnn_data_images/images/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07__6250fdd31649.npy
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen7-n390-02-S178568232.sat05-479.reshuffled-07.cnf,hgen7-n390-02-S178568232.sat05-479.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,hgen8-n320-01-S1432474240.sat05-483.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,hgen8-n320-02-S1127428711.sat05-484.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-01-S2069048075.sat05-488.reshuffled-07.cnf,hidden-k3-s0-r5-n700-01-S2069048075.sat05-488.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,999999000001nw.sat05-447.reshuffled-07,/Users/herreran/Documents/Universidad/practica-invg/data/sat/instances/sc2012-hard-combinatorial/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,5000.0,qutersat,441.76,353.19,343.08,1200.0,1200.0,388.28,1130.62,474.98,1200.0,261.54,1200.0,1200.0,374.64,254.56,325.34,253.98,569.73,963.94,852.36,220.06,997.52,351.8,959.11,1200.0,1200.0,1200.0,1200.0,1200.0,568.95,940.8,1200.0,ok,ok,ok,timeout,timeout,ok,ok,ok,timeout,ok,timeout,timeout,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,timeout,timeout,timeout,timeout,timeout,ok,ok,timeout,/Users/herreran/Documents/Universidad/practica-invg/data/sat/datasets/sat_cnn_data_images/images/999999000001nw.sat05-447.reshuffled-07__80d46152867e.npy
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,bqwh.40.reg.520.sat05-433.reshuffled-07,,5000.0,sparrow,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,623.39,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,ok,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,color-11-3.sat05-445.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,color-18-4.sat05-443.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,hwb-n28-01-S136611085.sat05-491.reshuffled-07,/Users/herreran/Documents/Universidad/practica-invg/data/sat/instances/sc2012-hard-combinatorial/Hard Combinatorial SAT+UNSAT/SATCompetition2007/crafted/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,5000.0,picosat,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,704.27,530.94,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,ok,ok,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,/Users/herreran/Documents/Universidad/practica-invg/data/sat/datasets/sat_cnn_data_images/images/hwb-n28-01-S136611085.sat05-491.reshuffled-07__5f8c1b116058.npy
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,hwb-n32-01-S1491788039.sat05-497.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07.cnf,connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07,,5000.0,clasp1,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,
